person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_High School,person_education_Master,person_education_Other,person_home_ownership_MORTGAGE,person_home_ownership_OWN,person_home_ownership_Other,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes
22,72947,2,18000,9,0,3,631,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
25,74953,2,18000,13,0,2,515,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,75259,0,18000,13,0,4,634,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,29749,0,5600,9,0,3,655,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,76368,2,18000,9,0,4,562,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,76732,2,18000,10,0,3,618,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,76941,2,18000,13,0,3,659,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25,79049,4,18000,11,0,3,536,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
25,79231,3,18000,13,0,3,562,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
25,79211,1,18000,11,0,3,610,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
25,80198,1,18000,10,0,3,578,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21,82727,0,18000,10,0,2,625,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
24,85246,2,18000,9,0,2,591,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
25,85830,5,18000,16,0,2,625,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26,87291,5,18000,11,0,2,692,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
24,87404,0,18000,7,0,2,600,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
24,29643,3,3000,13,0,2,597,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
23,89331,0,18000,11,0,2,682,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
25,30184,4,1200,15,0,4,689,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
23,90938,1,18000,12,0,4,616,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
23,91967,2,18000,9,0,3,578,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21,29879,0,7000,11,0,2,617,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
26,94747,4,18000,13,0,2,672,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21,97282,0,18000,7,0,2,695,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
23,97195,1,18000,8,0,3,655,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
22,97065,2,18000,10,0,4,667,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26,97068,1,18000,13,0,3,661,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23,98110,2,18000,13,0,2,568,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,99196,0,18000,11,0,2,658,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24,29935,0,8500,15,0,2,606,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
26,29897,1,2100,13,0,3,674,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
22,100074,0,18000,15,0,2,652,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
26,29511,6,6000,10,0,4,578,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
25,101710,4,18000,9,0,3,692,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
22,29732,0,2500,7,0,2,661,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
25,102979,4,18000,11,0,4,652,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
26,104467,3,18000,8,0,2,691,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,105627,2,18000,11,0,2,709,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
23,106616,0,18000,13,0,4,687,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
23,109401,2,18000,8,0,4,684,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
24,114882,0,18000,8,0,4,520,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
26,115195,4,18000,15,0,3,541,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
24,123296,0,18000,12,0,3,555,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,132997,3,18000,12,0,4,609,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
26,140325,2,18000,11,0,4,675,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
24,146325,2,18000,18,0,3,624,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
22,151146,1,18000,14,0,3,642,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,29847,0,5000,10,0,3,618,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
22,29678,0,5000,12,0,3,589,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21,91133,0,17950,10,0,3,632,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26,156904,4,17950,11,0,2,689,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
25,29768,2,7000,9,0,3,588,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
23,29703,0,1500,12,0,2,614,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
22,79018,0,17700,11,0,2,580,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
26,29774,5,8000,9,0,3,626,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
24,29945,2,8000,11,0,4,608,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,29719,0,3975,13,0,3,581,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,71926,3,17600,12,0,2,674,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
22,79198,3,17600,10,0,2,658,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,85015,2,17600,10,0,2,671,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
24,86667,4,17600,11,0,4,687,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
21,29771,0,5000,8,0,2,637,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
23,30322,0,3500,12,0,2,638,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21,30100,0,4500,11,0,4,634,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21,30359,0,4000,15,0,4,616,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
22,30654,0,1800,11,0,4,634,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
24,30508,2,5000,10,0,3,638,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,70497,0,17500,13,0,4,661,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,71775,2,17500,9,0,4,613,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26,73071,4,17500,6,0,4,663,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
26,90937,6,17500,7,0,2,659,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25,115940,3,17500,11,0,2,622,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
21,31015,0,2000,13,0,3,685,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23,30846,2,5000,12,0,2,670,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,70863,0,17475,7,0,3,677,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,99296,3,17400,11,0,4,637,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
24,115945,2,17400,10,0,2,619,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
24,160759,1,17400,11,0,4,525,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
24,115184,0,17200,17,0,3,702,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
21,30833,0,7000,15,0,2,656,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,31332,1,4575,11,0,2,634,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
23,31349,4,8000,11,0,2,689,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
21,31155,0,6500,11,0,4,610,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
26,31024,5,7400,11,0,2,567,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
24,68170,0,17000,7,0,3,614,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22,31115,0,2400,14,0,2,636,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23,72793,0,17000,11,0,2,625,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25,73028,7,17000,6,0,2,710,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
23,31178,1,4000,15,0,4,649,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
25,75508,5,17000,5,0,3,685,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
26,79101,5,17000,13,0,2,578,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,84499,0,17000,8,0,3,645,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25,87492,3,17000,7,0,3,558,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24,90980,2,17000,12,0,2,669,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
24,91266,2,17000,9,0,3,647,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
23,94695,2,17000,10,0,3,651,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
21,30831,0,3600,9,0,4,718,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
23,103010,1,17000,13,0,2,688,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,107908,0,17000,9,0,4,683,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
23,109240,1,17000,10,0,3,572,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
26,115122,6,17000,11,0,3,641,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,116194,0,17000,11,0,2,514,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
25,137594,1,17000,10,0,3,669,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
24,87431,6,16875,6,0,4,674,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
26,30654,3,7000,6,0,2,609,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
23,31092,3,7200,8,0,2,511,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
22,30825,0,1800,8,0,2,538,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,73185,0,16800,14,0,4,637,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24,73002,4,16800,6,0,2,681,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,72852,0,16800,13,0,2,547,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22,79817,0,16800,13,0,3,671,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
26,117398,2,16800,12,0,3,605,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
26,117420,0,16800,6,0,4,652,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
23,124519,1,16800,13,0,4,549,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
24,151233,6,16800,12,0,4,720,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
25,31156,4,2000,14,0,3,632,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,66865,2,16700,10,0,3,628,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26,85078,5,16525,13,0,2,612,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,119053,4,16525,15,0,3,655,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
25,30903,3,1500,6,0,4,611,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
24,31001,3,9000,7,0,4,688,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
25,30625,1,3000,6,0,2,576,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,74016,0,16400,10,0,4,640,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
21,30925,0,1000,7,0,3,645,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
22,65761,0,16075,10,0,3,572,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
23,31004,4,4750,13,0,2,634,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
21,30896,0,2800,11,0,3,687,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
22,31134,0,6000,11,0,2,641,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
25,31069,3,4800,12,0,3,652,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
23,30811,1,5000,9,0,2,696,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
25,31191,0,1525,10,0,2,628,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
24,30823,2,7000,9,0,2,653,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
24,31044,0,6500,11,0,4,640,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
24,30812,3,10000,8,0,2,658,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
21,31566,0,8800,9,0,3,700,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24,30898,4,5000,5,0,4,672,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
22,31365,0,4000,16,0,2,648,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
26,30911,5,5400,16,0,2,609,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,31147,1,7000,6,0,4,679,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
24,31480,3,3200,15,0,2,628,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
23,31340,0,1200,7,0,3,651,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
25,31532,1,1200,15,0,3,623,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22,64422,0,16000,7,0,4,683,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,65886,2,16000,11,0,4,627,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22,67314,1,16000,11,0,3,595,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
21,66951,0,16000,8,0,2,679,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
22,31349,2,7000,13,0,3,574,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25,70677,0,16000,11,0,2,660,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
23,31307,2,1000,11,0,4,603,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
26,72687,1,16000,7,0,2,624,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22,74104,2,16000,11,0,2,644,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,75363,2,16000,7,0,2,551,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,31364,1,5000,9,0,3,617,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23,31658,3,7850,13,0,4,522,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
22,31526,2,7000,6,0,2,677,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
26,31673,3,5600,11,0,4,554,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23,77758,0,16000,10,0,3,671,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
22,78854,0,16000,10,0,4,648,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21,78756,2,16000,9,0,3,666,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24,31512,2,1500,9,0,3,654,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,78766,0,16000,8,0,4,680,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
22,31907,0,3500,12,0,2,561,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
22,79139,2,16000,7,0,3,668,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
23,78997,0,16000,14,0,4,662,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
22,79081,0,16000,13,0,3,509,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
25,80021,0,16000,10,0,4,580,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22,31844,0,3000,9,0,3,560,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,32178,4,3825,11,0,2,691,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,87513,4,16000,13,0,2,680,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
26,89843,0,16000,14,0,3,618,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
24,90149,1,16000,11,0,3,636,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
26,91345,1,16000,17,0,4,545,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26,32273,2,7000,10,0,4,665,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26,90760,1,16000,11,0,2,615,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,32433,3,7800,10,0,4,633,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
26,91043,6,16000,13,0,2,655,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
23,32279,0,5000,7,0,2,565,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
21,25289,0,1000,14,0,2,629,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
25,32251,1,10000,5,0,3,517,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,31937,0,2000,10,0,2,643,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
22,32056,0,4000,9,0,2,542,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21,32410,0,6000,5,0,2,633,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25,29563,1,1000,11,0,2,682,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
21,30774,0,1000,13,0,4,641,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26,30751,0,1000,14,0,3,560,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24,32115,3,7000,7,0,2,686,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
25,34502,3,1000,7,0,3,695,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
22,32239,1,2000,7,0,2,569,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
24,34565,0,1000,12,0,4,627,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,35182,1,1000,7,0,3,624,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
22,35600,2,1000,7,0,4,631,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
26,35991,1,1000,7,0,4,627,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
24,37240,3,1000,7,0,2,579,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21,36870,0,1000,10,0,4,648,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,37075,0,1000,7,0,3,613,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,32214,0,7000,14,0,4,643,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
21,36893,0,1000,11,0,3,681,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
22,32541,1,500,10,0,4,643,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
26,36677,1,1000,9,0,3,514,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
25,32030,2,10000,9,0,2,673,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,32342,2,5000,5,0,4,639,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,37112,3,1000,12,0,2,663,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
26,32258,2,6000,11,0,2,587,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
22,32377,0,5000,7,0,2,523,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,40794,2,1000,7,0,4,576,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
21,41384,0,1000,10,0,2,633,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21,32309,0,7500,11,0,2,628,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26,32612,3,10000,11,0,3,710,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,41269,0,1000,11,0,2,590,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
23,41486,2,1000,7,0,4,623,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,42818,0,1000,11,0,4,645,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
25,42802,3,1000,13,0,3,631,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22,43183,2,1000,11,0,3,609,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
25,42633,2,1000,11,0,3,688,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
24,43172,4,1000,13,0,4,675,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
22,43133,0,1000,13,0,2,552,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
24,32597,3,6000,8,0,4,634,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,44010,0,1000,10,0,2,577,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22,43958,0,1000,9,0,3,600,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22,44409,1,1000,8,0,4,687,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25,32844,3,7500,8,0,3,656,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,44480,0,1000,7,0,4,658,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
26,46563,2,1000,15,0,3,639,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
23,46990,3,1000,11,0,3,630,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21,47010,0,1000,14,0,3,654,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24,49388,0,1000,7,0,3,668,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,48898,0,1000,7,0,4,561,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
23,48860,0,1000,6,0,2,646,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
24,49006,6,1000,10,0,3,655,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,32723,2,5975,12,0,4,560,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23,48901,3,1000,10,0,4,670,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
24,48946,1,1000,6,0,4,604,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
22,49775,0,1000,6,0,2,661,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
22,51369,0,1000,9,0,3,662,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
24,51266,1,1000,13,0,2,630,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,52520,2,1000,7,0,3,659,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
